;Title, http://www.gcdataconcepts.com, HAM-IMU, MPU-9250,,,,,,,,,,,,
;Version,1191, Build date, Nov 15 2016,  SN:CCDC3016FE411C6,,,,,,,,,,,
62.533142,-2060,127,-140,-2,2,-1,11832.698,11111.73,1131.15,1916.417,-820,-1132,6,,2007-01-06 01:29:57.049
62.553161,-2063,126,-146,-2,-1,1,11832.612,11111.804,1131.345,1916.398,,,,,2007-01-06 01:29:57.069
62.57315,-2068,132,-150,-1,-1,-1,11832.433,11111.97,1131.442,1916.482,-820,-1132,6,34183,2007-01-06 01:29:57.089
62.59317,-2066,112,-170,0,0,1,11832.365,11112.042,1131.538,1916.435,,,,,2007-01-06 01:29:57.109
62.613189,-2086,106,-161,-2,-1,-2,11832.315,11112.084,1131.686,1916.41,,,,,2007-01-06 01:29:57.129
62.633209,-2077,113,-146,-1,-1,-2,11832.21,11112.213,1131.751,1916.273,-818,-1130,11,,2007-01-06 01:29:57.149
62.653198,-2062,123,-127,1,0,0,11832.169,11112.262,1131.834,1916.188,,,,,2007-01-06 01:29:57.169
62.673218,-2080,115,-153,-2,-1,-2,11832.12,11112.323,1131.91,1916.099,,,,,2007-01-06 01:29:57.189
62.693237,-2080,119,-151,-2,-1,2,11832.121,11112.297,1131.87,1916.26,,,,,2007-01-06 01:29:57.209
62.713257,-2073,119,-174,-2,-2,1,11831.973,11112.43,1131.956,1916.356,,,,,2007-01-06 01:29:57.229
62.733246,-2081,128,-165,1,0,0,11831.885,11112.517,1132.021,1916.352,-814,-1129,3,,2007-01-06 01:29:57.249
62.753265,-2078,122,-166,-1,-1,0,11831.914,11112.448,1132.206,1916.465,,,,,2007-01-06 01:29:57.269
62.773285,-2076,97,-155,0,0,-2,11831.786,11112.586,1132.36,1916.363,,,,,2007-01-06 01:29:57.289
62.793304,-2071,122,-143,-1,-1,-1,11832,11112.372,1132.487,1916.211,,,,,2007-01-06 01:29:57.309
62.813293,-2067,123,-138,-3,-4,-2,11832.015,11112.375,1132.432,1916.131,,,,,2007-01-06 01:29:57.329
62.833313,-2087,117,-151,-2,-1,0,11832.16,11112.217,1132.339,1916.21,-817,-1122,-2,,2007-01-06 01:29:57.349
62.853393,-2079,134,-140,-2,-2,1,11832.05,11112.32,1132.279,1916.328,,,,,2007-01-06 01:29:57.369
62.873321,-2071,120,-149,0,0,0,11832.048,11112.346,1132.414,1916.106,,,,,2007-01-06 01:29:57.389
62.893341,-2078,109,-131,-2,-1,-2,11831.848,11112.551,1132.476,1916.114,,,,,2007-01-06 01:29:57.409
62.91336,-2055,114,-154,0,0,1,11831.81,11112.595,1132.496,1916.089,,,,,2007-01-06 01:29:57.429
62.93338,-2075,120,-150,0,0,-1,11831.914,11112.466,1132.234,1916.348,-816,-1132,2,,2007-01-06 01:29:57.449
62.953369,-2069,112,-148,-1,-2,2,11831.867,11112.514,1132.189,1916.385,,,,,2007-01-06 01:29:57.469
62.973388,-2081,135,-107,-1,-1,-1,11831.873,11112.479,1132.344,1916.462,,,,,2007-01-06 01:29:57.489
62.993408,-2071,117,-153,-1,-1,-1,11831.874,11112.474,1132.278,1916.522,,,,,2007-01-06 01:29:57.509
63.013428,-2074,116,-155,-1,-2,2,11831.901,11112.473,1132.191,1916.412,,,,,2007-01-06 01:29:57.529
63.033417,-2071,137,-149,0,0,-3,11831.937,11112.419,1132.363,1916.404,-819,-1140,3,,2007-01-06 01:29:57.549
63.053436,-2060,108,-152,-2,-1,-1,11831.833,11112.555,1132.285,1916.3,,,,,2007-01-06 01:29:57.569
63.073456,-2067,130,-139,-2,0,2,11831.833,11112.542,1132.226,1916.413,-819,-1140,3,34183,2007-01-06 01:29:57.589
63.093475,-2076,111,-186,-1,-1,1,11831.846,11112.552,1132.242,1916.268,,,,,2007-01-06 01:29:57.609
63.113464,-2072,103,-147,-3,-1,-2,11831.984,11112.435,1132.068,1916.193,,,,,2007-01-06 01:29:57.629
63.133484,-2071,118,-150,-1,-1,-1,11832.043,11112.397,1132.099,1916.033,-820,-1132,8,,2007-01-06 01:29:57.649
63.153503,-2081,139,-150,-1,-1,0,11831.974,11112.473,1132.109,1916.011,,,,,2007-01-06 01:29:57.670
63.173523,-2069,129,-171,1,2,0,11831.939,11112.516,1132.062,1916.001,,,,,2007-01-06 01:29:57.690
63.193512,-2084,120,-134,0,0,-1,11831.891,11112.54,1132.091,1916.142,,,,,2007-01-06 01:29:57.710
63.213531,-2091,113,-133,1,0,0,11831.737,11112.662,1132.116,1916.374,,,,,2007-01-06 01:29:57.730
63.233551,-2063,107,-141,0,0,0,11831.707,11112.687,1132.151,1916.394,-817,-1131,7,,2007-01-06 01:29:57.750
63.25357,-2067,126,-147,-3,-1,-2,11831.593,11112.82,1132.142,1916.333,,,,,2007-01-06 01:29:57.770
63.273559,-2072,119,-157,0,0,0,11831.625,11112.819,1132.13,1916.148,,,,,2007-01-06 01:29:57.790
63.293579,-2062,105,-150,-1,-1,-1,11831.522,11112.898,1132.161,1916.307,,,,,2007-01-06 01:29:57.810
63.313598,-2060,108,-142,-1,-1,0,11831.571,11112.85,1132.211,1916.248,,,,,2007-01-06 01:29:57.830
63.333618,-2083,127,-111,0,-1,0,11831.633,11112.775,1132.073,1916.383,-822,-1126,16,,2007-01-06 01:29:57.850
63.353637,-2082,120,-155,-1,-1,1,11831.453,11112.972,1132.131,1916.318,,,,,2007-01-06 01:29:57.870
63.373627,-2063,115,-144,0,0,0,11831.438,11112.985,1132.079,1916.374,,,,,2007-01-06 01:29:57.890
63.393646,-2080,134,-134,-2,-2,1,11831.423,11113.004,1131.995,1916.398,,,,,2007-01-06 01:29:57.910
63.413635,-2072,112,-147,-1,-1,0,11831.38,11113.051,1131.838,1916.484,,,,,2007-01-06 01:29:57.930
63.433655,-2078,123,-147,-1,-1,4,11831.275,11113.164,1131.855,1916.47,-820,-1135,6,,2007-01-06 01:29:57.950
63.453674,-2081,117,-148,-2,0,0,11831.319,11113.133,1131.902,1916.347,,,,,2007-01-06 01:29:57.970
63.473694,-2052,105,-140,-2,-1,0,11831.273,11113.135,1131.83,1916.665,,,,,2007-01-06 01:29:57.990
63.493713,-2076,123,-138,-1,-1,-1,11831.234,11113.185,1131.794,1916.638,,,,,2007-01-06 01:29:58.010
63.513702,-2081,112,-139,0,0,-1,11831.132,11113.332,1131.744,1916.44,,,,,2007-01-06 01:29:58.030
63.533722,-2064,135,-148,-2,-2,-1,11831.145,11113.304,1131.703,1916.548,-817,-1138,7,,2007-01-06 01:29:58.050
63.553741,-2051,120,-179,1,0,0,11831.061,11113.371,1131.688,1916.687,,,,,2007-01-06 01:29:58.070
63.573761,-2065,121,-124,-2,0,0,11831.128,11113.289,1131.782,1916.699,-817,-1138,7,34154,2007-01-06 01:29:58.090
63.59375,-2087,131,-128,-2,-1,-1,11831.057,11113.357,1131.806,1916.725,,,,,2007-01-06 01:29:58.110
63.613769,-2080,129,-140,-1,-1,1,11830.906,11113.536,1131.887,1916.576,,,,,2007-01-06 01:29:58.130
63.633789,-2081,117,-142,-2,-1,-1,11830.848,11113.606,1131.715,1916.627,-820,-1137,4,,2007-01-06 01:29:58.150
63.653808,-2078,121,-146,-2,-1,-1,11830.68,11113.802,1131.683,1916.539,,,,,2007-01-06 01:29:58.170
63.673797,-2057,135,-129,0,0,-1,11830.565,11113.915,1131.699,1916.588,,,,,2007-01-06 01:29:58.190
63.693817,-2068,141,-143,0,0,0,11830.426,11114.059,1131.647,1916.644,,,,,2007-01-06 01:29:58.210
63.713836,-2052,132,-155,0,0,0,11830.396,11114.076,1131.73,1916.679,,,,,2007-01-06 01:29:58.230
63.733856,-2070,130,-147,0,1,0,11830.304,11114.19,1131.661,1916.63,-819,-1129,7,,2007-01-06 01:29:58.250
63.753876,-2069,115,-163,-3,-1,-2,11830.227,11114.258,1131.616,1916.732,,,,,2007-01-06 01:29:58.270
63.773865,-2073,112,-146,0,-1,0,11830.334,11114.182,1131.372,1916.664,,,,,2007-01-06 01:29:58.290
63.793884,-2067,119,-165,-3,-2,1,11830.364,11114.125,1131.198,1916.903,,,,,2007-01-06 01:29:58.310
63.813904,-2070,122,-151,-1,-2,2,11830.413,11114.068,1131.11,1916.989,,,,,2007-01-06 01:29:58.330
63.833893,-2072,141,-146,0,0,0,11830.221,11114.313,1131.081,1916.769,-814,-1129,3,,2007-01-06 01:29:58.350
63.853912,-2076,120,-124,-1,1,-2,11830.073,11114.43,1131.08,1917.004,,,,,2007-01-06 01:29:58.370
63.873932,-2077,117,-162,-1,-1,0,11830.113,11114.376,1131.192,1917.005,,,,,2007-01-06 01:29:58.390
63.893951,-2050,114,-146,-1,-1,-3,11830.116,11114.347,1131.401,1917.031,,,,,2007-01-06 01:29:58.410
63.91394,-2069,128,-139,1,0,-2,11830.214,11114.23,1131.482,1917.058,,,,,2007-01-06 01:29:58.430
63.93396,-2068,117,-146,0,-2,1,11830.11,11114.316,1131.428,1917.233,-812,-1126,7,,2007-01-06 01:29:58.450
63.953979,-2056,130,-119,-1,-1,-1,11829.988,11114.458,1131.31,1917.231,,,,,2007-01-06 01:29:58.470
63.973999,-2080,113,-158,-2,-1,1,11829.97,11114.467,1131.424,1917.223,,,,,2007-01-06 01:29:58.490
63.994018,-2075,125,-180,-2,-1,0,11829.944,11114.5,1131.202,1917.323,,,,,2007-01-06 01:29:58.510
64.014007,-2054,115,-141,-2,-1,1,11830.071,11114.379,1131.216,1917.236,,,,,2007-01-06 01:29:58.530
64.034027,-2071,109,-143,-1,-2,-2,11830.068,11114.397,1131.122,1917.199,-816,-1132,4,,2007-01-06 01:29:58.550
64.054046,-2066,123,-142,-1,-2,-1,11830.055,11114.427,1131.022,1917.166,,,,,2007-01-06 01:29:58.570
64.074127,-2086,130,-152,-3,-1,0,11830.02,11114.502,1130.792,1917.084,-816,-1132,4,34132,2007-01-06 01:29:58.590
64.094055,-2075,123,-137,-1,0,-1,11830.005,11114.561,1130.502,1917.005,,,,,2007-01-06 01:29:58.610
64.114074,-2060,134,-141,-3,-1,0,11829.995,11114.571,1130.47,1917.027,,,,,2007-01-06 01:29:58.630
64.134094,-2073,133,-125,-1,-1,0,11829.958,11114.568,1130.59,1917.203,-824,-1124,10,,2007-01-06 01:29:58.650
64.154083,-2070,110,-159,-1,-1,-1,11829.975,11114.552,1130.581,1917.197,,,,,2007-01-06 01:29:58.670
64.174103,-2072,126,-165,-1,-1,0,11829.912,11114.584,1130.678,1917.343,,,,,2007-01-06 01:29:58.690
64.194122,-2073,122,-126,-1,-1,0,11829.885,11114.603,1130.804,1917.33,,,,,2007-01-06 01:29:58.710
64.214111,-2066,123,-173,0,0,-1,11829.808,11114.668,1130.834,1917.408,,,,,2007-01-06 01:29:58.730
64.234161,-2065,118,-151,0,0,0,11829.75,11114.739,1131.066,1917.217,-824,-1126,5,,2007-01-06 01:29:58.750
64.25415,-2082,123,-136,-1,-1,-3,11829.842,11114.637,1130.999,1917.277,,,,,2007-01-06 01:29:58.770
64.27417,-2080,121,-131,-2,-1,2,11829.902,11114.542,1130.977,1917.472,,,,,2007-01-06 01:29:58.790
64.294189,-2078,124,-138,1,0,-2,11829.919,11114.509,1131.05,1917.516,,,,,2007-01-06 01:29:58.810
64.314209,-2058,125,-146,-1,-1,-1,11829.958,11114.43,1131.237,1917.625,,,,,2007-01-06 01:29:58.830
64.334198,-2078,126,-140,0,0,-2,11829.783,11114.64,1131.265,1917.468,-816,-1132,4,,2007-01-06 01:29:58.850
64.354217,-2072,131,-161,1,1,-1,11829.85,11114.555,1131.341,1917.504,,,,,2007-01-06 01:29:58.870
64.374237,-2071,123,-147,-1,-1,0,11829.897,11114.525,1131.446,1917.322,,,,,2007-01-06 01:29:58.890
64.394226,-2068,124,-143,-2,-1,-2,11829.778,11114.619,1131.447,1917.512,,,,,2007-01-06 01:29:58.910
64.414245,-2094,127,-142,0,0,0,11829.833,11114.592,1131.428,1917.339,,,,,2007-01-06 01:29:58.930
64.434265,-2081,114,-160,-2,-1,-2,11829.839,11114.618,1131.411,1917.166,-816,-1132,2,,2007-01-06 01:29:58.950
64.454284,-2064,118,-143,-1,0,0,11829.754,11114.672,1131.36,1917.403,,,,,2007-01-06 01:29:58.970
64.474273,-2066,125,-129,-1,-1,1,11829.845,11114.582,1131.277,1917.413,,,,,2007-01-06 01:29:58.990
64.494293,-2080,134,-121,-3,-1,-2,11829.773,11114.645,1131.383,1917.432,,,,,2007-01-06 01:29:59.010
64.514313,-2063,113,-159,-1,0,0,11829.901,11114.485,1131.449,1917.527,,,,,2007-01-06 01:29:59.030
64.534332,-2061,117,-157,0,-1,0,11829.881,11114.485,1131.418,1917.668,-822,-1131,0,,2007-01-06 01:29:59.050
64.554321,-2086,107,-146,1,0,-1,11829.894,11114.464,1131.444,1917.696,,,,,2007-01-06 01:29:59.070
64.574341,-2057,119,-154,-1,-2,-1,11829.85,11114.477,1131.546,1917.831,-822,-1131,0,34164,2007-01-06 01:29:59.090
64.59436,-2072,129,-163,2,1,-1,11829.927,11114.381,1131.617,1917.869,,,,,2007-01-06 01:29:59.110
64.614349,-2071,115,-125,-1,-1,-1,11829.812,11114.499,1131.682,1917.857,,,,,2007-01-06 01:29:59.130
64.634369,-2072,114,-138,1,2,0,11829.809,11114.49,1131.637,1917.959,-823,-1125,8,,2007-01-06 01:29:59.150
64.654388,-2088,129,-156,-1,-1,0,11829.757,11114.536,1131.643,1918.011,,,,,2007-01-06 01:29:59.170
64.674408,-2080,142,-145,-2,-1,-1,11829.763,11114.532,1131.388,1918.141,,,,,2007-01-06 01:29:59.190
64.694397,-2069,115,-139,-2,-1,1,11829.79,11114.481,1131.334,1918.305,,,,,2007-01-06 01:29:59.210
64.714416,-2075,118,-148,0,0,0,11829.671,11114.584,1131.303,1918.462,,,,,2007-01-06 01:29:59.230
64.734436,-2067,116,-145,0,2,0,11829.71,11114.521,1131.292,1918.587,-820,-1125,6,,2007-01-06 01:29:59.250
64.754455,-2096,108,-157,0,0,-1,11829.588,11114.647,1131.359,1918.572,,,,,2007-01-06 01:29:59.270
64.774475,-2077,129,-195,-1,-1,0,11829.6,11114.635,1131.201,1918.663,,,,,2007-01-06 01:29:59.290
64.794464,-2062,119,-187,-2,-2,1,11829.461,11114.8,1131.154,1918.591,,,,,2007-01-06 01:29:59.310
64.814483,-2067,131,-151,-2,1,1,11829.51,11114.749,1131.153,1918.584,,,,,2007-01-06 01:29:59.330
64.834503,-2059,109,-145,-2,-1,-1,11829.534,11114.708,1131.075,1918.719,-827,-1137,13,,2007-01-06 01:29:59.351
64.854522,-2073,127,-138,-1,-1,-1,11829.51,11114.728,1131.11,1918.734,,,,,2007-01-06 01:29:59.371
64.874512,-2077,128,-166,-1,-1,-2,11829.305,11114.906,1131.314,1918.844,,,,,2007-01-06 01:29:59.391
64.894531,-2072,126,-166,1,0,0,11829.354,11114.844,1131.311,1918.905,,,,,2007-01-06 01:29:59.411
64.914551,-2075,124,-145,0,0,0,11829.277,11114.919,1131.223,1918.996,,,,,2007-01-06 01:29:59.431
64.93454,-2068,142,-162,-2,0,0,11829.219,11114.984,1131.269,1918.948,-819,-1129,16,,2007-01-06 01:29:59.451
64.954559,-2055,125,-144,-2,-1,-1,11829.155,11115.022,1131.532,1918.974,,,,,2007-01-06 01:29:59.471
64.974579,-2086,116,-120,1,0,-1,11829.248,11114.923,1131.639,1918.909,,,,,2007-01-06 01:29:59.491
64.994598,-2080,115,-157,0,0,0,11829.077,11115.088,1131.717,1918.956,,,,,2007-01-06 01:29:59.511
65.014587,-2069,113,-143,-2,-1,-1,11829.107,11115.017,1131.741,1919.171,,,,,2007-01-06 01:29:59.531
65.034607,-2060,109,-158,0,0,1,11829.112,11115.047,1131.628,1919.036,-822,-1140,10,,2007-01-06 01:29:59.551
65.054626,-2077,125,-138,-1,-1,-1,11829.088,11115.084,1131.504,1919.041,,,,,2007-01-06 01:29:59.571
65.074646,-2074,127,-131,-3,-1,0,11829.024,11115.133,1131.533,1919.129,-822,-1140,10,34167,2007-01-06 01:29:59.591
65.094635,-2046,118,-150,1,0,-1,11829.043,11115.078,1131.73,1919.219,,,,,2007-01-06 01:29:59.611
65.114654,-2048,119,-154,0,-1,0,11828.963,11115.145,1131.765,1919.304,,,,,2007-01-06 01:29:59.631
65.134674,-2076,122,-162,0,1,2,11828.884,11115.233,1131.685,1919.33,-817,-1124,5,,2007-01-06 01:29:59.651
65.154693,-2058,122,-146,0,0,-3,11828.913,11115.194,1131.699,1919.371,,,,,2007-01-06 01:29:59.671
65.174713,-2061,126,-148,1,0,-1,11828.935,11115.18,1131.675,1919.324,,,,,2007-01-06 01:29:59.691
65.194702,-2079,132,-162,-2,-1,-2,11828.956,11115.16,1131.7,1919.295,,,,,2007-01-06 01:29:59.711
65.214752,-2060,115,-161,-1,-1,0,11828.902,11115.193,1131.797,1919.379,,,,,2007-01-06 01:29:59.731
65.234741,-2064,126,-143,1,1,0,11828.821,11115.301,1131.796,1919.256,-816,-1127,2,,2007-01-06 01:29:59.751
65.254761,-2075,133,-164,0,0,-1,11828.84,11115.292,1131.778,1919.203,,,,,2007-01-06 01:29:59.771
65.27475,-2074,117,-138,-1,-1,-1,11828.809,11115.296,1131.828,1919.338,,,,,2007-01-06 01:29:59.791
65.29483,-2070,134,-158,1,0,0,11828.854,11115.246,1131.893,1919.312,,,,,2007-01-06 01:29:59.811
65.31485,-2081,134,-144,0,0,0,11828.913,11115.196,1132.023,1919.163,,,,,2007-01-06 01:29:59.831
65.334778,-2085,111,-133,-1,-1,-2,11828.943,11115.179,1132.037,1919.07,-816,-1135,4,,2007-01-06 01:29:59.851
65.354797,-2062,125,-151,-3,-1,-1,11828.945,11115.158,1132.052,1919.167,,,,,2007-01-06 01:29:59.871
65.374817,-2077,130,-154,0,-1,-1,11829.014,11115.083,1131.987,1919.218,,,,,2007-01-06 01:29:59.891
65.394836,-2064,104,-133,-3,-3,-1,11829.122,11114.982,1131.996,1919.136,,,,,2007-01-06 01:29:59.911
65.414825,-2066,124,-128,-2,-1,1,11829.142,11114.942,1132.163,1919.142,,,,,2007-01-06 01:29:59.931
65.434845,-2066,105,-129,-1,-1,-1,11829.065,11115.042,1132.231,1918.998,,,,,2007-01-06 01:29:59.951
65.454864,-2073,110,-129,-4,-1,-1,11828.923,11115.204,1132.391,1918.839,-813,-1130,8,,2007-01-06 01:29:59.971
65.474884,-2072,125,-135,0,0,-2,11828.893,11115.275,1132.328,1918.648,,,,,2007-01-06 01:29:59.991
65.494903,-2086,116,-157,-1,-1,-1,11828.828,11115.33,1132.262,1918.77,,,,,2007-01-06 01:30:00.011
65.514953,-2072,135,-161,-2,-1,-1,11828.9,11115.259,1132.174,1918.787,,,,,2007-01-06 01:30:00.031
65.534912,-2066,119,-161,-1,-1,1,11828.722,11115.426,1132.149,1918.933,,,,,2007-01-06 01:30:00.051
65.554901,-2064,111,-148,-1,0,0,11828.654,11115.519,1132.28,1918.735,-812,-1138,7,,2007-01-06 01:30:00.071
65.57492,-2064,126,-132,1,0,-1,11828.632,11115.549,1132.488,1918.577,-812,-1138,7,34160,2007-01-06 01:30:00.091
65.59494,-2071,105,-163,-1,-1,-2,11828.659,11115.485,1132.705,1918.653,,,,,2007-01-06 01:30:00.111
65.61496,-2081,112,-151,0,-1,-1,11828.681,11115.425,1132.929,1918.729,,,,,2007-01-06 01:30:00.131
65.634979,-2063,114,-145,-1,-1,-2,11828.678,11115.402,1133.004,1918.841,,,,,2007-01-06 01:30:00.151
65.654968,-2062,118,-139,0,-1,2,11828.567,11115.524,1133.069,1918.78,-826,-1138,10,,2007-01-06 01:30:00.171
65.674988,-2056,132,-150,0,1,0,11828.597,11115.508,1132.994,1918.727,,,,,2007-01-06 01:30:00.191
65.695007,-2065,123,-166,-1,-1,-1,11828.665,11115.409,1133.173,1918.778,,,,,2007-01-06 01:30:00.211
65.715027,-2066,122,-172,0,0,-2,11828.76,11115.328,1133.114,1918.699,,,,,2007-01-06 01:30:00.231
65.735016,-2073,111,-174,-2,-2,-1,11828.742,11115.334,1133.07,1918.803,,,,,2007-01-06 01:30:00.251
65.755035,-2082,109,-117,-2,-1,0,11828.792,11115.266,1133.131,1918.853,-816,-1127,2,,2007-01-06 01:30:00.271
65.775055,-2063,124,-149,-1,-1,-2,11828.668,11115.403,1133.338,1918.694,,,,,2007-01-06 01:30:00.291
65.795074,-2073,113,-150,-1,-1,-2,11828.683,11115.387,1133.314,1918.711,,,,,2007-01-06 01:30:00.311
65.815094,-2074,130,-159,-2,-1,-1,11828.616,11115.458,1133.298,1918.723,,,,,2007-01-06 01:30:00.331
65.835083,-2068,113,-159,-1,-1,1,11828.657,11115.453,1133.352,1918.472,,,,,2007-01-06 01:30:00.351
65.855102,-2067,139,-153,-1,-1,-1,11828.625,11115.459,1133.387,1918.613,-818,-1135,2,,2007-01-06 01:30:00.371
65.875122,-2076,127,-152,0,1,-1,11828.435,11115.66,1133.383,1918.623,,,,,2007-01-06 01:30:00.391
65.895111,-2076,118,-145,-2,-1,1,11828.522,11115.575,1133.443,1918.542,,,,,2007-01-06 01:30:00.411
65.915161,-2066,114,-144,-2,-2,-1,11828.489,11115.59,1133.588,1918.574,,,,,2007-01-06 01:30:00.431
65.93515,-2087,127,-163,-1,-1,0,11828.567,11115.531,1133.586,1918.432,,,,,2007-01-06 01:30:00.451
65.955139,-2058,124,-136,-2,-1,-1,11828.503,11115.57,1133.738,1918.512,-823,-1125,8,,2007-01-06 01:30:00.471
65.975158,-2088,120,-124,0,0,0,11828.358,11115.729,1133.793,1918.458,,,,,2007-01-06 01:30:00.491
65.995178,-2067,123,-182,-1,-1,0,11828.338,11115.759,1133.757,1918.424,,,,,2007-01-06 01:30:00.511
66.015198,-2076,115,-158,-1,-1,-1,11828.362,11115.738,1133.686,1918.44,,,,,2007-01-06 01:30:00.531
66.035187,-2071,116,-156,-1,-1,0,11828.416,11115.695,1133.726,1918.328,,,,,2007-01-06 01:30:00.551
66.055237,-2063,129,-176,-1,-2,0,11828.4,11115.666,1133.78,1918.57,-822,-1133,0,,2007-01-06 01:30:00.571
66.075226,-2057,139,-158,0,0,-1,11828.323,11115.758,1133.641,1918.585,-822,-1133,0,34160,2007-01-06 01:30:00.591
66.095215,-2071,105,-148,-2,0,1,11828.19,11115.865,1133.577,1918.831,,,,,2007-01-06 01:30:00.611
66.115265,-2078,117,-160,-1,-1,0,11828.285,11115.742,1133.838,1918.799,,,,,2007-01-06 01:30:00.631
66.135254,-2076,131,-111,-2,-2,0,11828.299,11115.699,1134.141,1918.789,,,,,2007-01-06 01:30:00.651
66.155273,-2068,124,-138,-1,-1,-2,11828.038,11115.952,1134.265,1918.857,-823,-1127,11,,2007-01-06 01:30:00.671
66.175293,-2058,130,-135,1,1,-1,11827.94,11116.037,1134.444,1918.857,,,,,2007-01-06 01:30:00.691
66.195312,-2075,125,-159,1,0,0,11827.964,11115.985,1134.613,1918.914,,,,,2007-01-06 01:30:00.711
66.215332,-2059,127,-159,-1,-2,0,11827.831,11116.152,1134.534,1918.813,,,,,2007-01-06 01:30:00.731
66.235321,-2065,126,-156,0,1,0,11827.862,11116.127,1134.595,1918.734,,,,,2007-01-06 01:30:00.751
66.25534,-2076,118,-132,0,1,-1,11827.946,11116.051,1134.459,1918.734,-813,-1130,11,,2007-01-06 01:30:00.771
66.275329,-2051,122,-142,-1,-1,0,11827.832,11116.151,1134.307,1918.946,,,,,2007-01-06 01:30:00.791
66.295349,-2074,114,-141,-2,-1,0,11827.834,11116.118,1134.296,1919.136,,,,,2007-01-06 01:30:00.811
66.315368,-2062,115,-151,2,0,3,11827.757,11116.166,1134.429,1919.247,,,,,2007-01-06 01:30:00.831
66.335388,-2068,127,-155,0,0,0,11827.691,11116.299,1134.39,1918.911,,,,,2007-01-06 01:30:00.851
66.355377,-2064,117,-136,-1,1,-3,11827.601,11116.354,1134.537,1919.06,-822,-1129,0,,2007-01-06 01:30:00.871
66.375397,-2059,120,-170,1,0,0,11827.55,11116.393,1134.473,1919.182,,,,,2007-01-06 01:30:00.891
66.395416,-2081,120,-163,-3,-1,0,11827.56,11116.37,1134.578,1919.191,,,,,2007-01-06 01:30:00.911
66.415436,-2084,118,-131,-1,-1,0,11827.626,11116.299,1134.524,1919.235,,,,,2007-01-06 01:30:00.931
66.435455,-2078,124,-159,-2,-1,2,11827.667,11116.216,1134.683,1919.367,,,,,2007-01-06 01:30:00.951
66.455444,-2067,116,-169,-1,-2,0,11827.819,11116.041,1134.761,1919.397,-819,-1133,-2,,2007-01-06 01:30:00.971
66.475464,-2065,117,-165,0,0,1,11827.888,11115.932,1134.833,1919.563,,,,,2007-01-06 01:30:00.991
66.495483,-2087,127,-167,0,0,0,11827.896,11115.924,1134.984,1919.462,,,,,2007-01-06 01:30:01.011
66.515564,-2074,121,-121,-1,0,-3,11827.871,11115.981,1134.936,1919.323,,,,,2007-01-06 01:30:01.032
66.535492,-2057,135,-156,-2,-1,-2,11827.692,11116.143,1135.136,1919.365,,,,,2007-01-06 01:30:01.051
66.555511,-2068,103,-145,2,1,0,11827.647,11116.182,1135.147,1919.41,-822,-1133,-2,,2007-01-06 01:30:01.072
66.575531,-2069,110,-141,0,0,-1,11827.651,11116.189,1135.136,1919.355,-822,-1133,-2,34158,2007-01-06 01:30:01.092
66.59552,-2068,115,-140,-3,-1,0,11827.697,11116.156,1134.912,1919.392,,,,,2007-01-06 01:30:01.112
66.615539,-2076,144,-149,-2,-1,1,11827.622,11116.246,1134.893,1919.346,,,,,2007-01-06 01:30:01.132
66.635559,-2069,128,-147,-1,0,0,11827.648,11116.204,1134.958,1919.386,,,,,2007-01-06 01:30:01.152
66.655578,-2070,124,-168,-1,-1,-2,11827.653,11116.183,1135.007,1919.448,-818,-1132,8,,2007-01-06 01:30:01.172
66.675598,-2084,118,-168,-2,-1,0,11827.664,11116.188,1135.054,1919.33,,,,,2007-01-06 01:30:01.192
66.695587,-2052,147,-146,-2,-3,0,11827.679,11116.209,1135.081,1919.096,,,,,2007-01-06 01:30:01.212
66.715606,-2067,117,-141,-3,-1,-1,11827.678,11116.198,1135.029,1919.201,,,,,2007-01-06 01:30:01.232
66.735626,-2081,121,-158,0,0,0,11827.61,11116.284,1135.066,1919.095,,,,,2007-01-06 01:30:01.252
66.755615,-2082,112,-127,-1,-1,0,11827.615,11116.255,1135.038,1919.245,-822,-1136,7,,2007-01-06 01:30:01.272
66.775635,-2080,129,-135,1,1,-1,11827.66,11116.206,1135.14,1919.193,,,,,2007-01-06 01:30:01.292
66.795654,-2082,124,-138,-2,-1,0,11827.593,11116.267,1135.159,1919.245,,,,,2007-01-06 01:30:01.312
66.815674,-2060,126,-150,0,1,-2,11827.646,11116.202,1135.294,1919.213,,,,,2007-01-06 01:30:01.332
66.835693,-2076,137,-173,-2,-1,0,11827.685,11116.148,1135.386,1919.233,,,,,2007-01-06 01:30:01.352
66.855682,-2065,110,-159,0,0,0,11827.688,11116.135,1135.374,1919.293,-814,-1136,-2,,2007-01-06 01:30:01.372
66.875702,-2067,115,-116,-1,-1,-2,11827.596,11116.265,1135.214,1919.204,,,,,2007-01-06 01:30:01.392
66.895721,-2070,116,-157,-1,0,-1,11827.454,11116.434,1135.302,1919.045,,,,,2007-01-06 01:30:01.412
