;Title, http://www.gcdataconcepts.com, HAM-IMU+alt, MPU9250 BMP280,,,,,,,,,,,,,
;Version,1379, Build date, Jan 12 2018,  SN:CCDC50029F4C138,,,,,,,,,,,,
;Start_time, 2018-06-16, 09:03:47.967,2018-06-16 09:03:47.967,,,,,,,,,,,,,
;Temperature,-999, deg C,  Vbat,3476, mv,,,,,,,,,,,
;MPU SR,200,Hz,  Accel sens,2048,counts/g, Gyro sens,16,counts/dps,  Mag SR,10,Hz,  Mag sens,1666,counts/mT,,
;BMP280 SI,0.5,s ,,,,,,,,,,,,,,
;Deadband,0, counts,,,,,,,,,,,,,,
;DeadbandTimeout,5,sec,,,,,,,,,,,,,,
;Time, Ax, Ay, Az, Gx, Gy, Gz, Qw, Qx, Qy, Qz, Mx, My, Mz, P, T,Date Time
152.706299,238,2043,43,0,0,-2,-9199.311,-5721.161,10275.847,-6744.138,211,-283,-321,,,2018-06-16 09:06:20.673
152.726288,253,2044,40,-2,-1,-1,-9199.47,-5721.075,10275.85,-6743.988,,,,,,2018-06-16 09:06:20.693
152.746277,258,2041,63,-1,-2,1,-9199.487,-5721.208,10275.662,-6744.139,,,,,,2018-06-16 09:06:20.713
152.766266,264,2055,53,0,1,-2,-9199.595,-5721.207,10275.586,-6744.108,,,,,,2018-06-16 09:06:20.733
152.786255,264,2046,59,0,0,-3,-9199.534,-5721.073,10275.655,-6744.2,,,,,,2018-06-16 09:06:20.753
152.806244,240,2039,87,-2,-1,0,-9199.508,-5721.071,10275.505,-6744.466,200,-284,-322,,,2018-06-16 09:06:20.773
152.826233,232,2063,57,-2,-1,-1,-9199.6,-5721.113,10275.454,-6744.383,,,,,,2018-06-16 09:06:20.793
152.846222,241,2053,81,0,0,-2,-9199.737,-5721.158,10275.221,-6744.512,,,,,,2018-06-16 09:06:20.813
152.866211,242,2042,48,-2,-1,-1,-9199.605,-5721.285,10275.366,-6744.365,,,,,,2018-06-16 09:06:20.833
152.88617,251,2058,90,-3,-2,-1,-9199.544,-5721.223,10275.438,-6744.39,,,,,,2018-06-16 09:06:20.853
152.906189,238,2059,77,-1,-2,0,-9199.43,-5721.304,10275.472,-6744.425,209,-278,-314,,,2018-06-16 09:06:20.873
152.926148,257,2042,67,-4,-1,0,-9199.369,-5721.503,10275.423,-6744.413,,,,,,2018-06-16 09:06:20.893
152.946137,250,2044,60,-2,-1,-1,-9199.386,-5721.447,10275.361,-6744.532,,,,,,2018-06-16 09:06:20.913
152.966126,249,2048,60,0,0,1,-9199.455,-5721.536,10275.289,-6744.473,,,,,,2018-06-16 09:06:20.933
152.986115,254,2039,75,-1,-2,-2,-9199.419,-5721.442,10275.374,-6744.471,,,,,,2018-06-16 09:06:20.953
153.006104,247,2068,28,-1,-1,1,-9199.3,-5721.533,10275.475,-6744.403,197,-278,-319,,,2018-06-16 09:06:20.973
153.026063,253,2028,63,-1,-1,0,-9199.314,-5721.5,10275.512,-6744.357,,,,,,2018-06-16 09:06:20.993
153.046052,252,2036,56,-1,-1,-1,-9199.381,-5721.579,10275.413,-6744.349,,,,,,2018-06-16 09:06:21.013
153.066041,256,2059,70,0,0,-2,-9199.373,-5721.515,10275.505,-6744.275,,,,,,2018-06-16 09:06:21.033
153.08606,264,2060,43,-1,-2,0,-9199.205,-5721.689,10275.556,-6744.277,,,,,,2018-06-16 09:06:21.053
153.106019,263,2064,66,-3,-1,-1,-9199.323,-5721.668,10275.432,-6744.323,207,-286,-322,,,2018-06-16 09:06:21.073
153.126008,275,2067,50,0,0,0,-9199.161,-5721.636,10275.502,-6744.465,,,,,,2018-06-16 09:06:21.093
153.145997,258,2050,57,-1,-1,-1,-9199.179,-5721.651,10275.502,-6744.426,,,,,,2018-06-16 09:06:21.113
153.165986,247,2051,59,-3,-1,-4,-9199.116,-5721.729,10275.546,-6744.38,,,,,,2018-06-16 09:06:21.133
153.185975,255,2065,79,-3,-2,-1,-9199.125,-5721.733,10275.562,-6744.339,207,-286,-322,100063,28670,2018-06-16 09:06:21.153
153.205964,264,2051,49,-1,-1,0,-9199.146,-5721.782,10275.503,-6744.361,205,-284,-322,,,2018-06-16 09:06:21.173
153.225953,250,2058,75,0,0,0,-9199.199,-5721.744,10275.505,-6744.316,,,,,,2018-06-16 09:06:21.193
153.245911,256,2041,80,-2,-1,0,-9199.115,-5721.736,10275.668,-6744.19,,,,,,2018-06-16 09:06:21.213
153.265931,245,2043,66,-1,-1,-1,-9199.245,-5721.516,10275.729,-6744.105,,,,,,2018-06-16 09:06:21.233
153.285889,256,2023,60,-1,-2,-1,-9199.249,-5721.513,10275.718,-6744.12,,,,,,2018-06-16 09:06:21.253
153.305878,239,2057,77,0,1,1,-9199.431,-5721.507,10275.644,-6743.99,207,-286,-315,,,2018-06-16 09:06:21.273
153.325867,248,2052,77,-1,-1,-1,-9199.527,-5721.477,10275.675,-6743.837,,,,,,2018-06-16 09:06:21.293
153.345856,252,2044,58,-2,-1,1,-9199.627,-5721.407,10275.507,-6744.015,,,,,,2018-06-16 09:06:21.313
153.365845,268,2047,63,-1,-2,0,-9199.57,-5721.371,10275.419,-6744.258,,,,,,2018-06-16 09:06:21.333
153.385834,254,2025,42,-1,-1,2,-9199.517,-5721.279,10275.556,-6744.199,,,,,,2018-06-16 09:06:21.353
153.405884,249,2043,58,-3,-3,1,-9199.683,-5721.383,10275.503,-6743.965,215,-289,-320,,,2018-06-16 09:06:21.373
153.425812,257,2046,76,-1,-1,-3,-9199.764,-5721.547,10275.421,-6743.841,,,,,,2018-06-16 09:06:21.393
153.445801,240,2055,90,-1,-1,-2,-9199.672,-5721.667,10275.539,-6743.685,,,,,,2018-06-16 09:06:21.413
153.46579,250,2049,76,-1,-1,-1,-9199.712,-5721.729,10275.57,-6743.531,,,,,,2018-06-16 09:06:21.433
153.485779,248,2039,56,-2,-3,-1,-9199.691,-5721.858,10275.59,-6743.419,,,,,,2018-06-16 09:06:21.453
153.505738,243,2048,61,-1,-1,0,-9199.7,-5721.921,10275.57,-6743.385,206,-280,-321,,,2018-06-16 09:06:21.473
153.525727,252,2049,87,-3,-1,-1,-9199.596,-5721.84,10275.612,-6743.53,,,,,,2018-06-16 09:06:21.493
153.545746,261,2059,80,0,1,1,-9199.77,-5721.799,10275.479,-6743.53,,,,,,2018-06-16 09:06:21.513
153.565705,250,2061,86,-1,-1,-1,-9199.745,-5721.666,10275.553,-6743.565,,,,,,2018-06-16 09:06:21.533
153.585694,246,2054,90,-1,-3,0,-9199.871,-5721.484,10275.628,-6743.433,,,,,,2018-06-16 09:06:21.553
153.605683,257,2033,57,-1,-3,-1,-9199.868,-5721.363,10275.555,-6743.652,204,-288,-316,,,2018-06-16 09:06:21.573
153.625672,244,2048,90,0,1,-1,-9199.904,-5721.339,10275.447,-6743.788,,,,,,2018-06-16 09:06:21.593
153.64563,259,2054,56,1,0,1,-9200.052,-5721.391,10275.309,-6743.751,,,,,,2018-06-16 09:06:21.613
153.665619,248,2053,57,0,0,-1,-9200.076,-5721.315,10275.304,-6743.79,,,,,,2018-06-16 09:06:21.633
153.685608,264,2023,67,1,1,0,-9200.093,-5721.406,10275.217,-6743.822,204,-288,-316,100064,28680,2018-06-16 09:06:21.653
153.705597,264,2051,74,-1,-1,1,-9200.075,-5721.347,10275.188,-6743.94,200,-274,-318,,,2018-06-16 09:06:21.673
153.725586,256,2060,65,0,-2,1,-9200.042,-5721.033,10275.263,-6744.139,,,,,,2018-06-16 09:06:21.693
153.745575,242,2058,62,-1,-1,2,-9200.114,-5721.043,10275.251,-6744.051,,,,,,2018-06-16 09:06:21.713
153.765564,263,2037,86,-1,-1,-2,-9199.999,-5721.028,10275.373,-6744.034,,,,,,2018-06-16 09:06:21.733
153.785553,257,2047,90,-3,-1,0,-9199.938,-5721.101,10275.362,-6744.072,,,,,,2018-06-16 09:06:21.753
153.805542,246,2052,78,-1,-1,3,-9200.101,-5720.986,10275.336,-6743.987,209,-283,-323,,,2018-06-16 09:06:21.773
153.825531,256,2054,69,-1,-2,0,-9199.966,-5721.084,10275.391,-6744.003,,,,,,2018-06-16 09:06:21.793
153.845521,273,2052,70,-2,-1,1,-9199.867,-5721.044,10275.444,-6744.093,,,,,,2018-06-16 09:06:21.813
153.86551,245,2047,72,-3,-2,0,-9199.788,-5721.035,10275.535,-6744.068,,,,,,2018-06-16 09:06:21.833
153.885499,250,2045,67,-2,-2,0,-9199.684,-5721.063,10275.459,-6744.303,,,,,,2018-06-16 09:06:21.852
153.905488,249,2052,38,0,0,0,-9199.699,-5721.169,10275.348,-6744.361,213,-290,-316,,,2018-06-16 09:06:21.872
153.925446,262,2046,49,-1,-1,0,-9199.661,-5721.337,10275.311,-6744.328,,,,,,2018-06-16 09:06:21.892
153.945435,263,2038,51,-1,0,0,-9199.542,-5721.482,10275.345,-6744.313,,,,,,2018-06-16 09:06:21.912
153.965424,263,2035,63,-2,-2,0,-9199.416,-5721.346,10275.507,-6744.356,,,,,,2018-06-16 09:06:21.932
153.985413,243,2050,76,-3,-1,1,-9199.562,-5721.284,10275.364,-6744.426,,,,,,2018-06-16 09:06:21.952
154.005402,258,2060,61,0,0,1,-9199.692,-5721.226,10275.275,-6744.433,211,-292,-323,,,2018-06-16 09:06:21.972
154.025391,251,2040,67,-1,-1,-2,-9199.665,-5721.21,10275.288,-6744.464,,,,,,2018-06-16 09:06:21.992
154.04538,259,2067,49,-2,-2,0,-9199.705,-5720.969,10275.403,-6744.44,,,,,,2018-06-16 09:06:22.012
154.065369,257,2050,89,0,-1,1,-9199.632,-5720.814,10275.575,-6744.407,,,,,,2018-06-16 09:06:22.032
154.085328,253,2028,60,-1,-1,1,-9199.423,-5720.744,10275.82,-6744.378,,,,,,2018-06-16 09:06:22.052
154.105317,272,2044,76,-4,-1,1,-9199.398,-5720.859,10275.645,-6744.583,204,-283,-319,,,2018-06-16 09:06:22.072
154.125306,243,2038,61,0,0,-2,-9199.426,-5721.009,10275.614,-6744.466,,,,,,2018-06-16 09:06:22.092
154.145295,244,2049,79,-1,-1,-2,-9199.346,-5721.158,10275.579,-6744.5,,,,,,2018-06-16 09:06:22.112
154.165284,248,2034,78,0,0,-1,-9199.248,-5721.388,10275.509,-6744.546,,,,,,2018-06-16 09:06:22.132
154.185273,248,2043,91,-1,-1,-2,-9199.314,-5721.365,10275.544,-6744.422,204,-283,-319,100068,28670,2018-06-16 09:06:22.152
154.205262,259,2052,46,-1,-1,0,-9199.35,-5721.378,10275.501,-6744.428,212,-279,-320,,,2018-06-16 09:06:22.172
154.225251,245,2043,68,-1,-1,-1,-9199.498,-5721.528,10275.3,-6744.405,,,,,,2018-06-16 09:06:22.192
154.24524,253,2045,60,-1,-1,0,-9199.465,-5721.505,10275.347,-6744.397,,,,,,2018-06-16 09:06:22.212
154.265229,249,2040,75,-1,-2,-1,-9199.46,-5721.471,10275.402,-6744.349,,,,,,2018-06-16 09:06:22.232
154.285187,250,2064,77,-1,-2,-1,-9199.39,-5721.54,10275.395,-6744.397,,,,,,2018-06-16 09:06:22.252
154.305176,256,2051,59,0,0,0,-9199.358,-5721.563,10275.35,-6744.49,209,-276,-319,,,2018-06-16 09:06:22.272
154.325196,241,2041,39,0,0,-1,-9199.307,-5721.611,10275.389,-6744.458,,,,,,2018-06-16 09:06:22.292
154.345154,248,2056,41,-2,-1,0,-9199.331,-5721.534,10275.388,-6744.493,,,,,,2018-06-16 09:06:22.312
154.365143,248,2048,47,-2,-2,0,-9199.487,-5721.471,10275.304,-6744.462,,,,,,2018-06-16 09:06:22.332
154.385132,242,2045,71,-1,-1,0,-9199.499,-5721.539,10275.225,-6744.508,,,,,,2018-06-16 09:06:22.352
154.405121,260,2054,74,0,2,0,-9199.54,-5721.491,10275.176,-6744.566,209,-288,-323,,,2018-06-16 09:06:22.372
154.42511,254,2051,65,-2,-1,-1,-9199.454,-5721.585,10275.244,-6744.5,,,,,,2018-06-16 09:06:22.392
154.445099,243,2053,72,-3,-1,0,-9199.289,-5721.783,10275.234,-6744.574,,,,,,2018-06-16 09:06:22.412
154.465088,244,2045,67,-2,0,0,-9199.314,-5721.886,10275.141,-6744.594,,,,,,2018-06-16 09:06:22.432
154.485077,250,2048,89,-1,-1,1,-9199.258,-5721.968,10275.082,-6744.691,,,,,,2018-06-16 09:06:22.452
154.505036,259,2057,81,-1,0,1,-9199.16,-5721.871,10275.253,-6744.644,206,-285,-319,,,2018-06-16 09:06:22.472
154.525055,252,2043,50,-2,-2,0,-9199.051,-5721.852,10275.379,-6744.619,,,,,,2018-06-16 09:06:22.492
154.545014,254,2042,63,-2,-1,-2,-9198.991,-5721.797,10275.477,-6744.598,,,,,,2018-06-16 09:06:22.512
154.565003,250,2050,61,-1,-1,1,-9198.963,-5721.733,10275.552,-6744.575,,,,,,2018-06-16 09:06:22.532
154.585053,258,2042,79,-1,-1,-1,-9198.945,-5721.581,10275.613,-6744.637,,,,,,2018-06-16 09:06:22.552
154.604981,238,2063,57,-1,-3,0,-9198.834,-5721.632,10275.675,-6744.651,209,-288,-319,,,2018-06-16 09:06:22.572
154.625031,248,2051,74,0,0,1,-9198.869,-5721.514,10275.691,-6744.677,,,,,,2018-06-16 09:06:22.592
154.644959,270,2050,63,-2,-1,1,-9198.769,-5721.501,10275.706,-6744.803,,,,,,2018-06-16 09:06:22.612
154.664948,273,2057,51,-3,-1,0,-9198.744,-5721.394,10275.779,-6744.815,,,,,,2018-06-16 09:06:22.632
154.684998,269,2037,84,0,0,-1,-9198.495,-5721.354,10275.832,-6745.109,209,-288,-319,100069,28670,2018-06-16 09:06:22.652
154.704926,240,2035,80,0,2,0,-9198.472,-5721.385,10275.809,-6745.15,,,,,,2018-06-16 09:06:22.672
154.724885,243,2037,70,-2,-1,-1,-9198.5,-5721.311,10275.872,-6745.077,193,-284,-334,,,2018-06-16 09:06:22.692
154.744874,263,2049,58,-1,-2,0,-9198.325,-5721.272,10275.987,-6745.175,,,,,,2018-06-16 09:06:22.712
154.764863,270,2028,91,-3,-2,0,-9198.242,-5721.213,10276.148,-6745.092,,,,,,2018-06-16 09:06:22.732
154.784913,235,2048,68,-3,-1,0,-9198.076,-5721.259,10276.234,-6745.149,,,,,,2018-06-16 09:06:22.752
154.804841,241,2052,82,1,0,-1,-9198.135,-5721.249,10276.27,-6745.022,,,,,,2018-06-16 09:06:22.772
154.82483,261,2050,74,-2,-2,0,-9198.098,-5721.38,10276.303,-6744.911,209,-283,-312,,,2018-06-16 09:06:22.792
154.844819,261,2051,47,-1,-1,-1,-9198.018,-5721.501,10276.205,-6745.066,,,,,,2018-06-16 09:06:22.812
154.864808,275,2050,57,-1,0,2,-9197.938,-5721.247,10276.318,-6745.218,,,,,,2018-06-16 09:06:22.832
154.884797,251,2053,74,-2,-1,2,-9197.885,-5721.305,10276.354,-6745.187,,,,,,2018-06-16 09:06:22.852
154.904786,254,2034,71,-2,-1,1,-9197.886,-5721.425,10276.349,-6745.092,,,,,,2018-06-16 09:06:22.872
154.924775,243,2059,81,0,0,-2,-9197.798,-5721.387,10276.411,-6745.151,207,-284,-322,,,2018-06-16 09:06:22.892
154.944764,248,2043,76,-3,-1,-1,-9197.734,-5721.453,10276.422,-6745.163,,,,,,2018-06-16 09:06:22.912
154.964722,271,2062,81,-3,-2,-1,-9197.607,-5721.359,10276.624,-6745.11,,,,,,2018-06-16 09:06:22.932
154.984711,275,2033,84,-2,-2,2,-9197.548,-5721.218,10276.731,-6745.147,,,,,,2018-06-16 09:06:22.952
155.0047,261,2036,89,0,0,-1,-9197.489,-5721.217,10276.775,-6745.159,,,,,,2018-06-16 09:06:22.972
155.024689,247,2056,68,0,0,0,-9197.481,-5721.27,10276.905,-6744.928,199,-288,-323,,,2018-06-16 09:06:22.992
155.044678,248,2046,55,-3,-3,0,-9197.398,-5721.127,10277.095,-6744.874,,,,,,2018-06-16 09:06:23.012
155.064667,243,2041,85,-2,-3,0,-9197.405,-5721.183,10277.112,-6744.79,,,,,,2018-06-16 09:06:23.032
155.084656,262,2062,84,-1,-1,-2,-9197.413,-5721.342,10276.975,-6744.854,,,,,,2018-06-16 09:06:23.052
155.104615,248,2051,52,2,1,-1,-9197.441,-5721.286,10277.034,-6744.773,,,,,,2018-06-16 09:06:23.072
155.124604,252,2057,59,-2,-2,-1,-9197.497,-5721.331,10277.038,-6744.653,205,-272,-318,,,2018-06-16 09:06:23.092
155.144623,237,2045,50,-2,-1,0,-9197.42,-5721.428,10277.04,-6744.672,,,,,,2018-06-16 09:06:23.112
155.164582,254,2042,82,-1,-1,-1,-9197.493,-5721.494,10276.963,-6744.634,,,,,,2018-06-16 09:06:23.132
155.184571,256,2045,61,-1,-1,-1,-9197.553,-5721.662,10276.917,-6744.479,205,-272,-318,100068,28670,2018-06-16 09:06:23.152
155.20456,254,2038,60,-2,-2,-1,-9197.576,-5721.704,10276.916,-6744.414,,,,,,2018-06-16 09:06:23.172
155.224549,250,2035,101,-1,-1,-2,-9197.558,-5721.659,10276.926,-6744.462,210,-284,-327,,,2018-06-16 09:06:23.192
155.244538,259,2068,31,0,-1,1,-9197.601,-5721.596,10277.01,-6744.329,,,,,,2018-06-16 09:06:23.212
155.264527,249,2043,61,0,-1,-1,-9197.646,-5721.544,10277.054,-6744.245,,,,,,2018-06-16 09:06:23.232
155.284516,268,2049,75,-2,-1,0,-9197.585,-5721.387,10277.096,-6744.396,,,,,,2018-06-16 09:06:23.252
155.304474,244,2039,58,-1,-1,1,-9197.636,-5721.352,10277.136,-6744.296,,,,,,2018-06-16 09:06:23.271
155.324494,249,2050,75,-2,-1,0,-9197.552,-5721.248,10277.198,-6744.405,204,-283,-314,,,2018-06-16 09:06:23.291
155.344483,249,2048,33,0,0,0,-9197.655,-5720.946,10277.343,-6744.299,,,,,,2018-06-16 09:06:23.311
155.364472,248,2049,71,-2,-4,0,-9197.602,-5720.841,10277.435,-6744.32,,,,,,2018-06-16 09:06:23.331
155.38443,251,2034,61,-3,-1,2,-9197.504,-5720.787,10277.349,-6744.63,,,,,,2018-06-16 09:06:23.351
155.404419,250,2042,68,0,0,-1,-9197.507,-5720.816,10277.305,-6744.667,,,,,,2018-06-16 09:06:23.371
155.424408,245,2029,46,-1,-1,-1,-9197.411,-5720.683,10277.405,-6744.761,206,-280,-316,,,2018-06-16 09:06:23.391
155.444397,259,2034,74,-3,-1,-1,-9197.43,-5720.75,10277.375,-6744.723,,,,,,2018-06-16 09:06:23.411
155.464386,260,2046,69,-2,-1,-2,-9197.495,-5720.821,10277.242,-6744.778,,,,,,2018-06-16 09:06:23.431
155.484375,256,2051,53,0,0,0,-9197.501,-5720.647,10277.219,-6744.952,,,,,,2018-06-16 09:06:23.451
155.504365,252,2053,52,0,0,0,-9197.396,-5720.675,10277.242,-6745.035,,,,,,2018-06-16 09:06:23.471
155.524354,272,2044,85,-1,-1,-1,-9197.367,-5720.699,10277.189,-6745.135,217,-284,-318,,,2018-06-16 09:06:23.491
155.544312,257,2052,63,0,1,0,-9197.302,-5720.717,10277.139,-6745.285,,,,,,2018-06-16 09:06:23.511
155.564301,252,2040,66,0,0,0,-9197.329,-5720.463,10277.194,-6745.379,,,,,,2018-06-16 09:06:23.531
155.58429,245,2044,80,0,0,1,-9197.355,-5720.325,10277.191,-6745.466,,,,,,2018-06-16 09:06:23.551
155.604279,248,2040,63,-2,-1,0,-9197.317,-5720.489,10277.223,-6745.33,,,,,,2018-06-16 09:06:23.571
155.624268,244,2029,90,0,0,-1,-9197.238,-5720.51,10277.251,-6745.378,200,-282,-315,,,2018-06-16 09:06:23.591
155.644257,253,2054,77,-3,-1,0,-9197.197,-5720.549,10277.314,-6745.303,,,,,,2018-06-16 09:06:23.611
155.664246,247,2046,52,-3,-1,1,-9197.329,-5720.34,10277.243,-6745.409,,,,,,2018-06-16 09:06:23.631
155.684235,264,2059,63,-1,-1,0,-9197.186,-5720.491,10277.236,-6745.487,200,-282,-315,100069,28680,2018-06-16 09:06:23.651
155.704194,250,2050,75,-2,-1,0,-9197.234,-5720.574,10277.154,-6745.476,,,,,,2018-06-16 09:06:23.671
155.724213,253,2051,72,-2,-2,0,-9197.279,-5720.559,10277.136,-6745.456,199,-280,-330,,,2018-06-16 09:06:23.691
155.744202,261,2079,67,-1,-1,-1,-9197.281,-5720.546,10277.128,-6745.474,,,,,,2018-06-16 09:06:23.711
155.764161,245,2038,66,-2,-1,-1,-9197.292,-5720.675,10277.078,-6745.426,,,,,,2018-06-16 09:06:23.731
155.78418,256,2052,58,-2,-1,1,-9197.347,-5720.721,10277.019,-6745.403,,,,,,2018-06-16 09:06:23.751
155.804139,249,2043,62,-3,-1,-1,-9197.408,-5720.74,10276.947,-6745.413,,,,,,2018-06-16 09:06:23.771
155.824128,256,2051,56,0,0,0,-9197.534,-5720.765,10276.883,-6745.318,203,-279,-322,,,2018-06-16 09:06:23.791
155.844178,261,2048,77,-2,-1,-2,-9197.523,-5720.697,10276.914,-6745.344,,,,,,2018-06-16 09:06:23.811
155.864106,266,2054,71,-1,-1,-1,-9197.594,-5720.674,10276.841,-6745.378,,,,,,2018-06-16 09:06:23.831
155.884095,252,2057,62,-2,-1,0,-9197.552,-5720.674,10276.878,-6745.378,,,,,,2018-06-16 09:06:23.851
155.904084,243,2041,79,0,0,-1,-9197.658,-5720.807,10276.746,-6745.321,,,,,,2018-06-16 09:06:23.871
155.924073,244,2062,56,0,1,-2,-9197.537,-5720.916,10276.82,-6745.282,210,-282,-320,,,2018-06-16 09:06:23.891
155.944031,272,2056,86,-1,-1,2,-9197.591,-5721.012,10276.733,-6745.26,,,,,,2018-06-16 09:06:23.911
155.96402,241,2056,86,0,0,0,-9197.605,-5720.902,10276.744,-6745.317,,,,,,2018-06-16 09:06:23.931
155.984009,247,2040,76,-1,-1,0,-9197.651,-5720.919,10276.661,-6745.366,,,,,,2018-06-16 09:06:23.951
156.003998,251,2025,68,-2,-1,0,-9197.656,-5720.871,10276.741,-6745.278,,,,,,2018-06-16 09:06:23.971
156.023987,252,2065,67,-1,0,2,-9197.615,-5720.824,10276.828,-6745.243,210,-282,-324,,,2018-06-16 09:06:23.991
156.044007,261,2050,62,-2,-1,1,-9197.652,-5720.762,10276.884,-6745.158,,,,,,2018-06-16 09:06:24.011
156.063996,251,2047,51,-2,-1,0,-9197.652,-5720.58,10276.866,-6745.34,,,,,,2018-06-16 09:06:24.031
156.083985,260,2048,69,-1,-1,1,-9197.643,-5720.715,10276.903,-6745.182,,,,,,2018-06-16 09:06:24.051
156.103974,258,2054,78,-2,-2,1,-9197.515,-5720.883,10276.948,-6745.144,,,,,,2018-06-16 09:06:24.071
156.123963,251,2047,67,-1,-1,-1,-9197.558,-5720.919,10276.964,-6745.032,199,-283,-319,,,2018-06-16 09:06:24.091
156.143952,251,2049,46,-1,-1,-1,-9197.483,-5720.951,10276.927,-6745.163,,,,,,2018-06-16 09:06:24.111
156.163941,247,2038,71,0,0,-1,-9197.467,-5720.976,10276.834,-6745.305,,,,,,2018-06-16 09:06:24.131
156.18393,247,2047,37,-1,-1,-1,-9197.362,-5721.194,10276.862,-6745.22,199,-283,-319,100065,28670,2018-06-16 09:06:24.151
156.203919,263,2042,45,-1,-1,0,-9197.459,-5721.131,10276.757,-6745.302,,,,,,2018-06-16 09:06:24.171
156.223877,262,2051,53,-2,-2,-1,-9197.372,-5721.22,10276.856,-6745.194,207,-274,-320,,,2018-06-16 09:06:24.191
156.243866,246,2029,66,-1,-1,-2,-9197.359,-5721.318,10276.759,-6745.277,,,,,,2018-06-16 09:06:24.211
156.263855,253,2043,58,-2,-1,1,-9197.299,-5721.196,10276.825,-6745.362,,,,,,2018-06-16 09:06:24.231
156.283844,262,2037,76,-1,-1,1,-9197.494,-5721.335,10276.552,-6745.394,,,,,,2018-06-16 09:06:24.251
156.303833,272,2047,89,0,0,-2,-9197.527,-5721.302,10276.636,-6745.248,,,,,,2018-06-16 09:06:24.271
156.323823,256,2061,72,-3,-2,-1,-9197.393,-5721.389,10276.723,-6745.224,205,-282,-322,,,2018-06-16 09:06:24.291
156.343812,269,2034,48,-1,-1,-1,-9197.367,-5721.526,10276.776,-6745.064,,,,,,2018-06-16 09:06:24.311
156.36377,263,2046,80,-2,-3,-2,-9197.385,-5721.466,10276.85,-6744.978,,,,,,2018-06-16 09:06:24.331
156.383759,258,2055,69,0,1,-1,-9197.359,-5721.192,10277.012,-6744.998,,,,,,2018-06-16 09:06:24.351
156.403748,246,2046,106,0,-1,0,-9197.349,-5721.149,10277.043,-6745,,,,,,2018-06-16 09:06:24.371
156.423737,255,2047,70,-1,-2,0,-9197.388,-5721.198,10277.01,-6744.956,211,-278,-312,,,2018-06-16 09:06:24.391
156.443726,257,2052,66,-2,-1,-1,-9197.43,-5721.257,10276.904,-6745.011,,,,,,2018-06-16 09:06:24.411
156.463715,266,2055,86,-1,-1,0,-9197.314,-5721.306,10276.966,-6745.032,,,,,,2018-06-16 09:06:24.431
156.483704,259,2051,65,-1,-1,1,-9197.351,-5721.199,10276.99,-6745.037,,,,,,2018-06-16 09:06:24.451
156.503693,257,2050,76,-2,-3,1,-9197.207,-5721.301,10277.117,-6744.953,,,,,,2018-06-16 09:06:24.471
156.523682,244,2057,63,-2,-1,0,-9197.079,-5721.315,10277.152,-6745.062,206,-285,-321,,,2018-06-16 09:06:24.491
156.543671,242,2046,68,-1,-1,0,-9197.069,-5721.344,10277.148,-6745.057,,,,,,2018-06-16 09:06:24.511
156.56363,251,2043,65,-1,-1,-1,-9197.081,-5721.331,10277.193,-6744.983,,,,,,2018-06-16 09:06:24.531
156.583619,230,2032,50,-2,-1,0,-9196.983,-5721.517,10277.181,-6744.978,,,,,,2018-06-16 09:06:24.551
156.603608,256,2057,99,-2,-1,0,-9197.032,-5721.619,10277.089,-6744.965,,,,,,2018-06-16 09:06:24.571
156.623597,257,2039,66,-2,-1,0,-9196.993,-5721.608,10277.119,-6744.982,200,-284,-318,,,2018-06-16 09:06:24.591
156.643586,239,2065,60,-2,-1,2,-9197.143,-5721.256,10277.156,-6745.018,,,,,,2018-06-16 09:06:24.611
156.663575,257,2057,62,-1,-3,1,-9197.192,-5721.365,10277.142,-6744.883,,,,,,2018-06-16 09:06:24.631
156.683564,264,2042,78,-2,0,-1,-9197.185,-5721.545,10277.046,-6744.885,200,-284,-318,100065,28680,2018-06-16 09:06:24.651
156.703553,249,2042,61,-2,-2,-1,-9197.258,-5721.546,10277.035,-6744.8,,,,,,2018-06-16 09:06:24.671
156.723542,254,2060,39,-1,-1,-1,-9197.338,-5721.407,10276.946,-6744.944,209,-283,-312,,,2018-06-16 09:06:24.691
156.743531,243,2046,62,1,1,1,-9197.212,-5721.517,10276.953,-6745.013,,,,,,2018-06-16 09:06:24.711
156.76352,255,2052,69,0,0,-2,-9197.18,-5721.562,10276.945,-6745.031,,,,,,2018-06-16 09:06:24.731
156.783478,251,2051,57,0,1,0,-9197.245,-5721.55,10276.941,-6744.958,,,,,,2018-06-16 09:06:24.750
156.803467,254,2053,41,-2,-1,0,-9197.284,-5721.626,10276.793,-6745.066,,,,,,2018-06-16 09:06:24.770
156.823456,252,2045,48,0,0,0,-9197.216,-5721.847,10276.657,-6745.178,203,-289,-320,,,2018-06-16 09:06:24.790
156.843445,256,2034,51,-2,-1,-1,-9197.255,-5721.78,10276.633,-6745.217,,,,,,2018-06-16 09:06:24.810
156.863434,258,2052,72,-3,-2,0,-9197.224,-5721.953,10276.524,-6745.279,,,,,,2018-06-16 09:06:24.830
156.883423,234,2058,52,0,0,-2,-9197.176,-5722.121,10276.468,-6745.287,,,,,,2018-06-16 09:06:24.850
156.903412,250,2048,68,-1,-1,1,-9197.167,-5722.341,10276.509,-6745.051,,,,,,2018-06-16 09:06:24.870
